,date,open,high,low,close,volume
459,2021-03-02,128.18,128.50,124.80,124.91,768389.0
460,2021-03-03,124.56,125.50,121.64,121.86,824525.0
461,2021-03-04,121.53,123.39,118.42,119.93,1307499.0
462,2021-03-05,120.79,121.74,117.37,121.21,1169002.0
463,2021-03-08,120.76,120.79,116.01,116.17,1151894.0
464,2021-03-09,118.81,121.85,118.59,120.88,950051.0
465,2021-03-10,121.33,121.96,119.25,119.78,866916.0
466,2021-03-11,122.11,123.00,121.06,121.75,780117.0
467,2021-03-12,120.18,120.96,118.96,120.82,696196.0
468,2021-03-15,121.18,123.79,120.21,123.78,677428.0
469,2021-03-16,125.50,127.00,124.50,125.36,926740.0
470,2021-03-17,123.86,125.64,122.12,124.55,880152.0
471,2021-03-18,122.64,122.97,120.11,120.32,906111.0
472,2021-03-19,119.69,121.22,119.46,119.79,962692.0
473,2021-03-22,120.11,123.66,120.06,123.18,779660.0
474,2021-03-23,123.10,124.03,121.93,122.33,722994.0
475,2021-03-24,122.58,122.69,119.86,119.89,685648.0
476,2021-03-25,119.39,121.46,118.80,120.39,775755.0
477,2021-03-26,120.18,121.28,118.72,121.00,734047.0
478,2021-03-29,121.44,122.37,120.51,121.18,611254.0
479,2021-03-30,119.89,120.21,118.66,119.69,671516.0
480,2021-03-31,121.44,123.31,120.94,121.94,842142.0
481,2021-04-01,123.43,123.97,122.28,122.79,581427.0
482,2021-04-05,123.55,125.96,122.86,125.68,694532.0
483,2021-04-06,126.32,126.92,125.43,126.00,628691.0
484,2021-04-07,125.61,127.71,124.93,127.68,670444.0
485,2021-04-08,128.74,130.17,128.30,130.14,706328.0
486,2021-04-09,129.68,132.82,129.25,132.77,841572.0
487,2021-04-12,132.35,132.62,130.41,131.01,682726.0
488,2021-04-13,132.29,134.43,131.71,134.20,708533.0
489,2021-04-14,134.71,134.77,131.43,131.80,673762.0
490,2021-04-15,133.62,134.77,133.41,134.27,660908.0
491,2021-04-16,134.07,134.44,133.05,133.93,602072.0
492,2021-04-19,133.24,135.24,133.12,134.61,655987.0
493,2021-04-20,134.79,135.30,131.59,132.88,764770.0
494,2021-04-21,132.16,133.52,131.07,133.27,544977.0
495,2021-04-22,132.82,133.93,131.18,131.71,672398.0
496,2021-04-23,131.93,134.89,131.93,134.09,619633.0
497,2021-04-26,134.60,134.83,133.34,134.49,496720.0
498,2021-04-27,134.81,135.18,133.88,134.16,526462.0
499,2021-04-28,134.08,134.78,132.85,133.35,713886.0
500,2021-04-29,136.23,136.84,132.23,133.26,1204414.0
501,2021-04-30,131.57,133.34,130.84,131.24,751062.0
502,2021-05-03,131.79,133.85,131.60,132.32,598473.0
503,2021-05-04,130.96,131.26,126.49,127.64,1053019.0
504,2021-05-05,128.99,130.23,127.75,127.89,671485.0
505,2021-05-06,127.68,129.53,126.91,129.52,615732.0
506,2021-05-07,130.88,131.26,129.47,130.21,565760.0
507,2021-05-10,129.40,129.54,126.81,126.85,653381.0
508,2021-05-11,123.49,126.27,122.77,125.91,892539.0
509,2021-05-12,123.30,124.64,122.25,122.77,838148.0
510,2021-05-13,124.59,126.15,124.26,124.97,841812.0
